"question_flag","answer_flag","interjection_flag","speech_flag","chamber_flag","stage_direction_flag","speaker_no","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","0","0","0","1","1","1","N/A","N/A","N/A","N/A","N/A","N/A","Thursday, 21 November 2024","N/A","N/A","/hansard/chamber.xscript/business.start/body/p[1]","N/A","N/A"
"0","0","0","0","1","1","2","N/A","N/A","N/A","N/A","N/A","N/A","The SPEAKER ( Hon. Milton Dick ) took the chair at 09:00, made an acknowledgement of country and read prayers.","N/A","N/A","/hansard/chamber.xscript/business.start/body/p[2]","N/A","N/A"
"0","0","0","1","1","0","3","N/A","N/A","N/A","N/A","N/A","N/A","I move:  That this bill be now read a second time. A well-functioning migration system is essential to Australia's social, cultural and economic wellbeing. An essential feature of a well-functioning immigration system is the ability to, where necessary, safely detain noncitizens pending their removal from Australia or while their visa status is otherwise resolved. Over recent years, asylum seekers have been replaced in immigration detention by individuals who have had their visa cancelled on character grounds, who often have serious criminal histories. About 90 per cent of the current case load hold a criminal conviction, including violent and drug related crimes. The current cohort includes outlaw motorcycle gang members, which brings a higher degree of volatility and organised criminality. These convicted criminals seek to continue their criminal behaviour in immigration detention, which has led to an increasing number of events that threaten the health, safety and security of staff and other detainees, as well as visitors. These events have included harassment, intimidation, threats of violence and actual violence, often fuelled by alcohol and illicit substances. There have been incidents of criminals in detention facilities using encrypted messaging services to run drug trafficking and other organised crime activities. This causes harm not just to people in detention facilities but to the broader Australian community. These behaviours are not acceptable anywhere in Australia, and they are not acceptable in immigration detention facilities. Officers need extended powers, including the power to search and seize communications devices to stop this from happening. This bill responds to calls for action from the Australian Border Force, as well as external parties including the Australian Human Rights Commission. The Human Rights Commission's report into conditions at Yongah Hill Immigration Detention Centre recommended expanded search powers for staff. The bill would amend the Migration Act to allow the minister to determine, via a disallowable legislative instrument, that an item is a 'prohibited thing' in relation to immigration detention facilities or persons in detention, if the minister is satisfied that the thing is unlawful to possess in a place or places in Australia or if the thing would pose a risk to the health, safety or security of a person in a facility, or the order of a facility. The bill will also strengthen powers to search for, screen, seize and retain prohibited and controlled items without a warrant, and will allow for searches within centres, including the use of detector dogs to search the premises. The bill will include safeguards to ensure a detainee's right to communicate freely continues to be met. The bill specifically requires that to exercise the powers to search for and seize a prohibited thing that is otherwise not unlawful to possess or use, an officer must first believe on reasonable grounds that such search or seizure is necessary to prevent or lessen a risk to the health, safety or security of people in the immigration detention facility, or to the good order of the facility. If such a thing is seized it must also be returned as soon as an officer no longer holds that view or the detainee requests its return. Further, to ensure the rights of detainees to engage in communications with others outside of the detention facilities are maintained, if the thing that is seized is a mobile phone or communication device, the detainee will be provided with an alternative device until such time as their device is returned. This will ensure there is no impact on their ability to contact their friends and family or to engage in any other lawful communication under their constitutionally implied rights. The alternative means of communication must be reasonably sufficient to enable the detainee to communicate with family, as well as anyone outside the facility for the purposes of obtaining legal advice. To be clear, the bill does not establish a blanket prohibition against the possession or use of mobile phones in immigration detention. Communication devices may only be confiscated when they are being used in a way which would pose a risk to the safety of others in the facility. The powers provided in this bill are reasonable, proportionate and essential to ensure the safety and wellbeing of all people in immigration detention facilities. The bill effectively balances the rights of the individuals with the duty of care owed by the Commonwealth, and I commend it to the House. Debate adjourned.","Migration Amendment (Prohibiting Items in Immigration Detention Facilities) Bill 2024","BILLS","/hansard/chamber.xscript/debate[1]/subdebate.1[1]/subdebate.2[2]/speech/talk.text/body/p[1]","Mr BURKE (Watson—Minister for the Arts, Minister for Home Affairs, Minister for Cyber Security, Minister for Immigration and Multicultural Affairs and Leader of the House) ","(09:01):"
"0","0","0","1","1","0","4","N/A","N/A","N/A","N/A","N/A","N/A","I move:  That this bill be now read a second time. Since Medicare was introduced 40 years ago, technology has advanced immeasurably. Back in 1984, 'cutting edge' meant a Sony Walkman in your pocket, an Apple Macintosh on your desk and a fax machine in your office. Walk into so many health settings today, you'll find a smartphone in your pocket, a fitness tracker on your wrist, and in the corner where the fax machine used to be there is another fax machine. That's right: a technology first invented in 1964—20 years before Medicare—is still frustratingly, maddeningly, all too common in Australian healthcare settings. When we came to government, My Health Record was in dire need of an upgrade. It was still using the old PDF format that Labor installed when we were last in government. It was cutting edge then, but it is beyond clunky now. For almost 10 years, nothing was done to upgrade the technology that underpinned it. While the broader economy went through a digital revolution that reshaped industries, My Health Record sat there, gathering dust. Without investment, My Health Record remained little more than 'a shoebox of PDFs'. Unsurprisingly, there isn't much confidence in such an outdated system. In the most recent Health of the Nation survey by the Royal College of General Practitioners, 31 per cent of GPs—effectively one in three—said they rarely or never use My Health Record. Even fewer specialists use it: half of them haven't even registered with it. We have to do better. The Strengthening Medicare Taskforce, which brought together clinicians, consumers and experts from right across the health sector, called on us to do better. In the 2023 budget, we announced almost $1.1 billion in funding to modernise digital health infrastructure and to upgrade My Health Record to a data-rich platform. This bill gives effect to recommendations made by the Strengthening Medicare Taskforce. The taskforce recommended that My Health Record should be modernised to significantly increase the health information available to individuals and to their healthcare professionals, including by requiring the sharing of health information by default. It also called for significant improvements to the way that patients' information is shared across the health system. Consumers now expect their healthcare providers to have access to the information that they need, and, far too often, they don't. When we announced the government's intentions to introduce these reforms, just one in five diagnostic reports in radiology were being shared or uploaded to My Health Record. The other four reports, out of five, simply disappeared into the digital ether. And only one in two pathology reports were shared at the same time. Patients just find this so frustrating, because every lost test result means another day off work, another waiting room, another procedure and, for some, yet another gap fee. It's a complete waste of time and money for patients and for the health system. If a patient gets a diagnostic scan or a pathology test, then those results should be shared or uploaded to their My Health Record. This was happening by exception. It was not the norm. Implementation and engagement with the sector Last year, the government announced that we intended to make it the norm. Australians are accessing their My Health Record in unprecedented numbers. In September this year, individuals' views of their health information via My Health Record are up 70 per cent on the same time a year ago. These numbers highlight that consumers are crying out for better access to their own information. In the past year, the Department of Health and Aged Care and the Australian Digital Health Agency have worked tirelessly to support the pathology and diagnostic imaging sectors to uplift their systems and their staff, in readiness for sharing tests and scans by default. This has already seen great results. Many labs that were not sharing, or sharing only in limited circumstances, are now routinely making patient results available to My Health Record. In May last year, just one in five diagnostic imaging reports were being sent to My Health Record. A year later, it's now one in three reports. While this is an improvement, it's still too low and too slow. Framework for sharing to My Health Record The reforms I introduce today introduce a framework that will require key health information to be shared to patients' My Health Record. We're starting with pathology and diagnostic imaging. However, this framework will position the My Health Record system to deliver access to key information and become a routine, central part of our health system. Medicare provides universal access to health care for Australians. Today we're enhancing the My Health Record framework to provide better access to Australians' health information to reduce the fragmentation and duplication that currently exists and also to deliver better health outcomes. The bill will establish requirements so that, where Medicare rebates are claimed for key services, there will be a requirement to share information about that service to My Health Record. And the bill will require healthcare corporations to share health information about their patients to their patients' My Health Record. This complementary framework will not affect a patient's Medicare benefits. It will however empower patients to actively engage as partners in their own health care. Patient controlled The bill complements the existing consumer-controlled nature of My Health Record and continues to put patients first. Patients will have access to their information so that they can have informed discussions with their healthcare providers, if they choose to. The Strengthening Medicare Taskforce told us that, when people can access and are supported to use and understand their own health information, they're better able to actively participate in their care and to make informed decisions. The bill will not change the patient-controlled nature of My Health Record. Individuals can continue to choose not to have a My Health Record. Or they can choose for certain records not to be shared. Patient choice will remain under these amendments. Whether or not a patient chooses to engage with the information in their My Health Record, under the changes this bill introduces, they can expect information will nonetheless be available. Patient safety The framework puts patients first and is designed with patient safety in mind. We heard during consultation that it will not always be in an individual patient's interests for them to access their information before discussing it with their healthcare team. If a healthcare provider is concerned that it may not be in a person's interest to access information via My Health Record without the support of a qualified healthcare provider, a healthcare provider can elect for an individual record not to be shared. Electing not to upload should not be the norm. But, where a healthcare provider has a reasonable concern for an individual's safety or wellbeing so as to warrant not uploading, this exception will provide an appropriate safeguard so that the right supports are in place for patients when they are needed. A clinical reference group, chaired by the Australian Commission on Safety and Quality in Health Care and the Australian Digital Health Agency, was established to advise on this proposal and ensure the safe implementation of these reforms. This clinical reference group, with representatives from government, peaks and consumers, will also develop guidance materials to support healthcare providers with the new framework for sharing to My Health Record. Support for providers to connect The Australian Digital Health Agency has invested to support providers to connect to My Health Record. However, notwithstanding that investment, we understand that some healthcare providers have not yet made the decision to connect to My Health Record. The framework I announce today is not designed to be punitive. It is designed to bring about a culture of sharing. For those providers that require assistance to connect, they will be able to make formal application to request time to put the necessary technical settings in place to enable them to engage with the My Health Record system. While this formal extension period is in place, they will be able to continue to claim Medicare benefits while working with the Australian Digital Health Agency to set up the necessary connections so that eventually all patients will be entitled to the same levels of access to their information. Enforcement I said the bill is not designed to be punitive. However, if organisations do not do the right thing by their patients, this bill will provide the powers necessary to ensure compliance with the requirement to upload. Patients will not have to wait for uploads to get their Medicare benefits. And patients will not lose benefits if providers fail to share to My Health Record. Where Medicare is payable, if uploads do not follow, providers will be liable to repay the cost of the benefit. Conclusion Let's be clear about why our government is so committed to this. Yes, it will make healthcare professionals' lives easier, by helping them to be more efficient and more effective. Yes, there will be flow-on benefits across the system, helping to ensure that every precious dollar in the Medicare system goes to patient care. Those things are obviously important. But the reason why we are driving so hard towards that digital future is not provider benefit or system benefit so much as patient benefit. Patient benefit is—and always will be for this government—our northern star. Patients desire and deserve access to their own health data and agency over how it is used and how it is shared. Patients should not have to rely on the goodwill or the good management of private providers to be able to access their own health data. Digital health technologies should empower patients to monitor and take charge of their own health and wellbeing, so that they can interact confidently with healthcare providers and build their own health literacy. This is what drives our government's efforts, in the year of Medicare's 40th birthday. As well as being better for patients, this is also better for the bottom line of healthcare providers. Because every dollar that goes to a needless or duplicate test or scan, is a dollar that doesn't fund lifesaving medicines or our hardworking doctors, nurses and other health professionals. Every minute a GP doesn't spend searching through My Health Record for a result that may or may not have been stuffed into 'the PDF shoebox', is a minute that they can spend caring for their patient. Every minute a practice nurse doesn't have to spend manually entering a patient's data into their My Health Record, is a minute that they could be administering a childhood vaccination. The Productivity Commission estimates that more than $5 billion a year could be saved by reforming Australia's digital health infrastructure. Beyond the savings, it is—quite simply—what patients nowadays expect and deserve. By the time Medicare reaches its next milestone birthday, we can confidently expect that the humble fax machine will no longer clutter the offices of health professional settings. Like the Sony Walkman or the Apple Macintosh, the fax machine will finally become little more than a museum relic. I'm sure I speak for patients everywhere when I say: that day can't come soon enough. I commend the bill to the House. Debate adjourned.","Health Legislation Amendment (Modernising My Health Record—Sharing by Default) Bill 2024","BILLS","/hansard/chamber.xscript/debate[1]/subdebate.1[2]/subdebate.2[2]/speech/talk.text/body/p[1]","Mr BUTLER (Hindmarsh—Minister for Health and Aged Care and Deputy Leader of the House) ","(09:07):"
"0","0","0","1","1","0","5","N/A","N/A","N/A","N/A","N/A","N/A","I move:  That this bill be now read a second time. The Aged Care (Consequential and Transitional Provisions) Bill 2024 makes transitional and consequential changes to support the commencement of the Aged Care Bill 2024. It is an essential component in enabling us to move forward with once-in-a-generation reform of our aged-care system and services. The bill operates so that the references to the 1997 acts and the commission act in other Commonwealth legislation are read as references to the Aged Care Bill 2024. Schedule 1 makes consequential changes to the Crimes Act 1914 and the National Disability Insurance Scheme Act 2013 to facilitate aged-care worker screening checks and align aged-care worker screening with NDIS worker screening. It also makes changes to the Freedom of Information Act 1982 to give effect to royal commission recommendation 88 by removing aged-care-specific FOI exemptions. Schedule 2 of the bill consists of 10 parts, six of which correspond directly to chapters of the Aged Care Bill. This schedule details the transitional provisions which will ensure the smooth transition of individuals, providers, workers and governance arrangements when the new Aged Care Act commences. During the exposure draft consultations and through the community affairs inquiry we heard very strongly that everyone needs time and support to prepare for the new act. Within the changes to the aged-care system which the new act will bring, we recognise that everyone will need support to understand what it means for them, what they will need to do and when they will need to do it. We will support older people, providers and workers to prepare for the changes arising from the new act by providing clarity on what is new, what is changing and what is staying the same. We are assembling an aged-care transition taskforce to help providers manage implementation challenges, including ICT, education and compliance. Eligible providers will also be able to apply for up to $10,000 to assist with the costs of any IT changes needed to prepare for 1 July. The bill includes provisions that will ensure that individuals can move as seamlessly as possible from the 1997 act, the Commonwealth Home Support Program and the National Aboriginal and Torres Strait Islander Flexible Aged Care Program to the new act. This bill also includes provisions which will deem approved providers to be registered providers under the new act. This will smooth the transition process for providers and ensure that they can continue to provide services to older people, uninterrupted. The bill also includes technical provisions to clarify how provider obligations, governance arrangements, regulatory powers, information management and decision reviews will transition to the new act. The bill also provides a crucial rule-making power to allow transition to be managed in a careful and considered way. The scale of this reform means we need to be able to act quickly during transition to address challenges and unforeseen impacts. Finally, this bill repeals the Aged Care Act 1997, the Aged Care Quality and Safety Commission Act 2018 and the Aged Care (Transitional Provisions) Act 1997. From the commencement, it will make the Aged Care Act 2024 the Commonwealth's primary aged-care legislation and pave the way for the future of aged care. The passage of the aged-care bill and its consequential provisions has the potential to provide a new and enduring foundation for the Australian aged-care system from 1 July 2025 and for years to come. We owe it to older Australians who rely on aged care now to get this done. We owe it to the growing number of people who will rely on the system in the future. We also owe it to the countless number of people I've heard about and spoken to whom this system let down: people like John, who died in pain in aged care in Toowoomba because his home mismanaged his medication; people like Val, who waited in hospital for weeks to get the support she needed before she could go home; and people like Cyril, who deserved to live and die in dignity. Let's get this legislation passed for them and build a new and enduring foundation for aged care that puts the rights of older people first. I thank the House. Debate adjourned.","Aged Care (Consequential and Transitional Provisions) Bill 2024","BILLS","/hansard/chamber.xscript/debate[1]/subdebate.1[3]/subdebate.2[2]/speech/talk.text/body/p[1]","Ms WELLS (Lilley—Minister for Aged Care and Minister for Sport) ","(09:20):"
"0","0","0","1","1","0","6","N/A","N/A","N/A","N/A","N/A","N/A","I move:  That this bill be now read a second time. Introduction Keeping Australians safe online is a top priority for the Albanese government. We are focused on positive solutions to issues of national concern, and the issue of harms to children and young people from social media is right up the top of that list. Since coming to government we have taken steps to turn this focus into meaningful outcomes, with a range of measures to help make the online environment better for young people. Central to this has been our quadrupling of the ongoing base funding for the eSafety Commissioner, to ensure this world-leading regulator has the certainty of resourcing and is equipped to respond to existing and emerging online harms. I brought forward the review of the Online Safety Act by 12 months. This was in recognition of the need for the act to remain fit for purpose, and I thank the independent reviewer for recently providing her report to me. In May this year, I amended the Basic Online Safety Expectations to make clear the government's expectation that platforms must place the best interest of the child at the centre of their products and services. And today, I introduce the Online Safety Amendment (Social Media Minimum Age) Bill 2024. Social media, as we commonly and collectively understand it, has become a ubiquitous and a normal part of life for all of us, and many young Australians take part in this activity without adverse consequence. It can be a source of entertainment, education and connection with the world—and each other. Those things, particularly for young Australians, can be beneficial. But, for too many young Australians, social media can be harmful. Almost two-thirds of 14- to 17-year-old Australians have viewed extremely harmful content online, including drug abuse, suicide or self-harm, as well as violent material. A quarter have been exposed to content promoting unsafe eating habits. Research conducted by eSafety found that 95 per cent of Australian caregivers find online safety to be one of their toughest parenting challenges. The Albanese government has heard the concerns of parents, young people and experts. Social media has a social responsibility. We know they can—and should—do better to address harms on their platforms. That's why we're making big changes to hold platforms to account for user safety. The Online Safety Amendment (Social Media Minimum Age) Bill 2024 will amend the Online Safety Act 2021 (OSA) by introducing a minimum age of 16 to have an account on age-restricted social media platforms, protecting young Australians at a critical stage of their development. The bill puts the onus on social media platforms, not parents or young people, to take reasonable steps to ensure fundamental protections are in place. This is about protecting young people—not punishing or isolating them—and letting parents know we're in their corner when it comes to supporting their children's health and wellbeing. We know establishing a minimum age for young people having social media accounts is not the only approach that needs to be taken and we know that this measure will not be met with universal acceptance. But this is one step among many that a government should take in the protection and not the isolation of young people. There is wide acknowledgment that something must be done, in the immediate term, to help prevent young teens and children from being exposed to streams of content—unfiltered and infinite. It is the right thing to do for the right reasons at the right time. Through extensive consultation and with the input of states and territories, we are agreeing that, until a child turns 16, the social media environment as it stands is not age-appropriate for them. I acknowledge everyone who participated in consultation across the country for their contribution, however small, to this world-leading reform. The bill I am introducing today does not provide the magic pill to resolve or eliminate every harm children face online, nor does it seek to rule out digital participation and inclusion for young people. And we also acknowledge that harms don't simply switch off on a child's 16th birthday. That is why the government has taken the decision to bring forward a key recommendation of the Online Safety Act review, to legislate a digital duty of care. Legislating a digital duty of care is a separate body of work and will place the onus on digital platforms to proactively keep Australians safe and better prevent online harms. Legislating a duty of care will mean services can't 'set and forget'. Instead, their obligations will mean they need to continually identify and mitigate potential risks, as technology and service offerings change and evolve. While the social media minimum age legislation introduced today is targeted at the protection of children under 16, the duty of care will ensure all Australians are better protected from online harm. Critically, this legislation will allow for 12 months implementation—to ensure this novel and world-leading reform can take effect with the care and consideration that Australians rightly expect. The Office of the Australian Information Commissioner will be resourced to provide oversight of the privacy provisions as they relate to this bill. Regulated activity The bill we have introduced today establishes an obligation on social media platforms to take reasonable steps to prevent age-restricted users from having an account. This places the onus on platforms to introduce systems and settings to ensure that under-age users cannot create and hold a social media account. A systemic failure to take action to limit such circumventions could give rise to a breach. By regulating the act of 'having an account', as opposed to 'accessing' social media more generally, we are seeking to strike a balance between protecting young people from harm, while limiting the regulatory burden on the broader population. Importantly, this obligation would help to mitigate the risks arising from the harmful features that are largely associated with user accounts, or the 'logged-in' state, persistent notifications and alerts, which have been found to have a negative impact on sleep, stress levels, and attention. Regulated services The obligation will apply to 'age-restricted social media platforms', a new term being introduced into the Online Safety Act. Its definition includes that a 'significant purpose' of the service is to enable online social interactions between two or more users. While the definition casts a wide net, the bill allows for flexibility to reduce the scope or further target the definition through legislative rules. Achieving this through rules, rather than primary legislation, enables the government to be responsive to changes and evolutions in the dynamic social media ecosystem. Rules can be made to allow for additional conditions that must be met, in order to fall within the definition of 'age-restricted social media platform'. To be clear, the government expects that this broader definition will capture services that are commonly accepted to be social media, and the services that are causing many parents the most concern. This will, at a minimum, include TikTok, Facebook, Snapchat, Reddit, Instagram, X (formerly Twitter), among others. These services will be required to take reasonable steps to prevent persons under 16 years of age from creating or holding an account. A rule-making power is also available to exclude specific classes of services from the definition. In the first instance, this power will be used to carve out messaging services, online games, and services that significantly function to support the health and education of users. A key principle of the approach to applying an age limit of 16 to social media was the recognition that our laws should be set to protect young people—not isolate them. There is a legitimate purpose to enabling young people to actively participate in the digital environment where they have grown up. Supporting their digital participation, connection and inclusion is important at every age and stage of a young person's development, and our legislation seeks to strike that balance. We are not saying that risks don't exist on messenger apps or online gaming. While users can still be exposed to harmful content by other users, they do not face the same algorithmic curation of content and psychological manipulation to encourage near-endless engagement. Further, the inclusion of messaging apps could have wider consequences, such as making communication within families harder. Online games are currently regulated under the National Classification Scheme. The scheme provides information on the age suitability of online games through a combination of the classification and relevant consumer advice. Imposing additional age-based regulation to online games would create unnecessary regulatory overlap. This categorical rule-making power is expected to deem out of scope services such as Facebook Messenger Kids, and WhatsApp. The rule will provide for an 'out of scope' status to also be applied to services like ReachOut's PeerChat, Kids Helpline 'MyCircle', Google Classroom, YouTube, and other apps that can be shown to function like social media in their interactivity but operate with a significant purpose to enable young people to get the education and health support they need. Before making a rule, the minister must seek advice from the eSafety Commissioner, and must have regard to that advice; and may seek advice from any other authorities or agencies of the Commonwealth that the minister considers relevant, and may have regard to any such advice. This is an important condition to ensure rules are made with the appropriate safeguards in place while reflecting community standards. Privacy safeguards Privacy reform in Australia has been long overdue, and the Albanese government has taken significant steps to bring privacy standards up to community standards. This is novel reform, and to implement a minimum age for social media requires steps to be taken by users to assure age. Where this user is a child, a government must sharpen its focus with the expected level of care to ensure strong privacy provisions are in place. While the digital economy has generated significant benefits, including consumer convenience, improved efficiencies and new employment opportunities, it has also resulted in large amounts of information about people being generated, used, disclosed and stored. Widespread adoption and reliance on digital technologies increases the risks that personal data will be subject to misuse or mishandling, including through data breaches, fraud and identity theft, unauthorised surveillance and other significant online harms. For these reasons, the bill introduces more robust privacy protections, which strictly prohibit platforms from using information collected for age assurance purposes for any other purpose, unless explicitly agreed to by the individual. The approach taken in the bill expands on Australia's privacy framework, taking a heightened approach to information protection that is informed by the 2022 review of the Privacy Act. Compliance with the minimum-age obligation will likely involve some form of age assurance, which may require the collection, use and disclosure of additional personal information. The bill makes it explicit that platforms must not use information and data collected for age assurance purposes for any other purpose, unless the individual has provided their consent. This consent must be voluntary, informed, current, specific and unambiguous—this is an elevated requirement that precludes platforms from seeking consent through preselected settings or opt-outs. In addition, once the information has been used for age assurance or any other agreed purpose, it must be destroyed by the platform (or any third party contracted by the platform). Serious and repeated breaches of these privacy provisions could result in penalties of up to $50 million under section 13G of the Privacy Act. Given the vitality of robust privacy and security for Australians online, in the case of the minimum age for social media, we will undertake additional consultation to determine what reasonable amendments we can introduce ahead of passage of the legislation. Penalties In making these reforms, it is critical we send a clear signal to platforms about the importance of their social responsibilities to children and all Australians. As such, this bill will impose significant penalties for breaching the minimum-age obligation. This will be as high as $49.5 million for bodies corporate, consistent with serious offences set out in the Privacy Act 1988 and Competition and Consumer Act 2010. The bill increases penalties for breach of industry codes and industry standards to up to $49.5 million for bodies corporate. This addresses the currently low penalties in the OSA, and reflects the systemic nature of the harms that could arise from breaches of the codes and standards. Additional regulator powers The bill equips the eSafety Commissioner with additional tools and powers to effectively administer the new minimum age framework. This includes powers to request information from platforms about how they are complying with their obligation, particularly the compliance with privacy provisions. Commencement The minimum age obligation on social media services will commence no earlier than 12 months from passage of the bill. This will allow the necessary time for social media platforms to develop and implement required systems. This timeframe will also enable implementation to be informed by the age assurance trial, which will provide guidance on the market readiness of age assurance technologies, and inform advice to government and the eSafety Commissioner on implementation and enforcement of the minimum age. Review Finally, the bill incorporates a review of the legislation two years after effective commencement. This provides the government with an opportunity to undertake critical societal measurements of the impacts of the legislation, using qualitative and quantitative research to understand how this policy is working for young Australians. It will allow time to recognise any technological advancements since commencement, to reconsider the definition of an age-restricted social media platform, and to consider whether other digital platforms such as online games or additional social media platforms that can be viewed without an account should be captured within scope. We will work with the education, health, youth organisations and community organisations throughout implementation and during the review to take in their views. Conclusion This measure is a key component of the Albanese government's work across the online safety space and will help enable young people to use the internet in a safer and more positive way. It will signal a set of normative values that support parents, educators and society more broadly. Australia has consistently paved the way in global online safety, and the introduction of this legislation is no exception. The bill builds upon the Australian government's work to address online harms for young people, including the age assurance trial, establishing an online dating apps code, and legislating new criminal penalties for non-consensual sharing of sexual deepfakes. The government will ensure young Australians retain access to services that primarily provide education and health services, and work constructively with stakeholders to ensure that only services that meet the strict criteria under eSafety's powers are able to be accessed by children under 16 years. This bill seeks to set a new normative value in society—that accessing social media is not the defining feature of growing up in Australia. I commend the bill to the House. Debate adjourned.","Online Safety Amendment (Social Media Minimum Age) Bill 2024","BILLS","/hansard/chamber.xscript/debate[1]/subdebate.1[4]/subdebate.2[2]/speech/talk.text/body/p[1]","Ms ROWLAND (Greenway—Minister for Communications) ","(09:25):"
"0","0","0","1","1","0","7","N/A","N/A","N/A","N/A","N/A","N/A","I move:  That, in accordance with section 5 of the Parliament Act 1974, the House approve the following proposal for work in the Parliamentary Zone which was presented to the House on 6 November 2024, namely: Senator Neville Bonner AO commemorative sculpture and associated works. Approval is sought from the House for the National Capital Authority to commence work to install a life-sized statue to commemorate the life of the late Senator Neville Bonner AO, a Jagera man from Queensland, near the Old Parliament House Senate Rose Gardens. Senator Bonner AO was the first Indigenous Australian elected to the Australian parliament, serving between 1971 and 1983. He was appointed by the Queensland parliament to fill a casual vacancy in the representation of Queensland in the Senate, and later became the first Indigenous Australian to be elected to parliament by popular vote. The statue installation is part of the NCA's program to commemorate underrepresented groups in Australia's democracy. The proposed statue is based on a photograph chosen by Senator Bonner's family of him in a suit, holding four boomerangs, one he is preparing to throw. The NCA has consulted extensively with Mr Bonner's family, the United Ngunnawal Elders Council and the Museum of Australian Democracy. The statue is due for completion in mid-2025 and is expected to be unveiled in the second half of 2025 to mark an anniversary of Senator Bonner's life and his service. Question agreed to.","Proposed Works","PARLIAMENTARY ZONE","/hansard/chamber.xscript/debate[2]/subdebate.1/speech/talk.text/body/p[1]","Ms McBAIN (Eden-Monaro—Minister for Regional Development, Local Government and Territories) ","(09:43):"
"0","0","0","1","1","0","8","N/A","N/A","N/A","N/A","N/A","N/A","I move:  That, in accordance with the provisions of the Public Works Committee Act 1969, it is expedient to carry out the following proposed work which was referred to the Parliamentary Standing Committee on Public Works and on which the committee has duly reported to Parliament: Department of Defence—Guided Weapons and Explosive Ordnance Storage Program Tranche 2. The Department of Defence is proposing works to provide increased guided weapons and explosive ordnance storage facilities at the Defence Establishment Orchard Hills, New South Wales, at an estimated cost of $244.9 million excluding GST. The proposed works include earth covered buildings for explosive ordnance storage, non-explosive ordnance storage facilities, upgraded electrical supply infrastructure and engineering services required for the new facilities. The project was referred to the Public Works Committee on 1 July 2024. On 5 November 2024, the committee tabled a report on the project in the House of Representatives recommending that the House resolve, pursuant to section 18 (7) of the Public Works Committee Act 1969, that it is expedient to carry out the project. The committee also recommended that the project funding be increased to allow additional earth covered buildings, which are currently below-the-line items, to be completed as part of this project. The government thanks the committee for this recommendation. However, there is no additional funding available within the Defence Integrated Investment Program to increase the project budget to allow additional earth covered buildings to be delivered by the project. This is because all other funding within the Defence Integrated Investment Program has been allocated to other priorities outlined in the National Defence Strategy. Additional earth covered buildings can only be delivered by the project if there are cost savings against other project scope elements during delivery. On that basis, the government does not agree to the committee's recommendation. Subject to parliamentary approval, the proposed works are expected to commence in late 2024 and be completed by late 2026. On behalf of the government, I thank the committee, ably chaired by the member for Moreton, for undertaking a timely inquiry. I commend the motion to the House. Question agreed to. I move: That, in accordance with the provisions of the Public Works Committee Act 1969, it is expedient to carry out the following proposed work which was referred to the Parliamentary Standing Committee on Public Works and on which the committee has duly reported to Parliament: Department of Defence—Explosive Ordnance Facilities Northern NSW Redevelopment project. The Department of Defence is proposing works to refurbish, upgrade and replace facilities at the Defence Establishment Orchard Hills, New South Wales, at an estimated cost of $359.3 million excluding GST. The proposed works include new and upgraded working facilities required for the procurement, storage, distribution and maintenance of explosive ordnance and support activities; new and upgraded training facilities and student living-in accommodation; upgraded base entry and perimeter security; and upgraded utilities and infrastructure to address current and future capability requirements. The project was referred to the Public Works Committee on 1 July 2024. On 5 November 2024, the committee tabled a report in the House of Representatives recommending the House resolve, pursuant to section 18 (7) of the Public Works Committee Act 1969, that it is expedient to carry out the proposed works. The committee also recommended that the project budget be increased to allow a second block of 60 additional living-in accommodation rooms to be completed as part of the project. The government thanks the committee for this recommendation; however, there is no additional funding available within the Defence Integrated Investment Program to increase the project budget to allow a second block of living-in-accommodation rooms to be delivered by the project. This is because all other funding within the Defence Integrated Investment Program has been allocated to other priorities outlined in the National Defence Strategy. The second block of 60 additional living-in-accommodation rooms can therefore only be delivered if there are cost savings against other project scope elements during delivery. On that basis, the government does not agree to this recommendation. Subject to parliamentary approval, construction of the proposed works is expected to commence in mid-2025 and be completed by mid-2028. On behalf of the government, I thank the committee, ably chaired by the member for Moreton, for undertaking a timely inquiry. I commend the motion to the House. Question agreed to.","Public Works Joint Committee","COMMITTEES","/hansard/chamber.xscript/debate[3]/subdebate.1/subdebate.2[1]/speech/talk.text/body/p[1]","Dr LEIGH (Fenner—Assistant Minister for Competition, Charities and Treasury and Assistant Minister for Employment) ","(09:45):"
